customer_id,date,month,month_num,day_of_week,quarter,age,gender,region,occupation,segment,product,channel,amount,balance,tenure_months,num_products,monthly_txn,credit_score,satisfaction,fees_paid,churned,is_fraud
CUST-02723,2024-04-21,April,4,Sunday,Q2,30,Male,Enugu,Student,Student,Mobile Loan,Web Portal,10000,10000,90,2,41,366,8.5,0,No,No
CUST-02724,2024-07-19,July,7,Friday,Q3,45,Male,Kano,Student,Student,Current Account,Branch,9000,74000,83,5,19,427,8.8,0,No,No
CUST-02725,2024-09-29,September,9,Sunday,Q3,18,Male,Enugu,Farmer,Student,Credit Card,Mobile App,17000,23000,90,5,41,337,9.5,0,Yes,No
CUST-02726,2024-10-27,October,10,Sunday,Q4,59,Female,Port Harcourt,Lawyer,Corporate,Savings Account,Mobile App,3625000,5774000,64,3,27,736,3.2,3600,Yes,No
CUST-02727,2024-10-29,October,10,Tuesday,Q4,53,Female,Abuja,Farmer,Retail,Current Account,Branch,57000,583000,100,3,26,671,6.4,200,No,No
CUST-02728,2024-08-19,August,8,Monday,Q3,18,Male,Ibadan,Farmer,Student,Savings Account,USSD,16000,222000,3,2,5,517,7.6,0,No,No
CUST-02729,2024-03-23,March,3,Saturday,Q1,58,Male,Port Harcourt,Accountant,Premium,Credit Card,Mobile App,2031000,20391000,56,1,4,540,8.4,2000,No,No
CUST-02730,2024-02-15,February,2,Thursday,Q1,39,Female,Ibadan,Entrepreneur,SME,Savings Account,Web Portal,255000,2150000,60,2,27,731,6.4,400,Yes,No
CUST-02731,2024-05-29,May,5,Wednesday,Q2,37,Male,Ibadan,Civil Servant,Retail,Mortgage,Agent Banking,267000,3165000,83,2,33,524,7.0,700,No,No
CUST-02732,2024-07-16,July,7,Tuesday,Q3,41,Female,Ibadan,Lawyer,Premium,Credit Card,Mobile App,1352000,19063000,112,4,2,730,7.3,1400,No,No
CUST-02733,2024-12-08,December,12,Sunday,Q4,44,Female,Lagos,Farmer,Retail,Savings Account,Mobile App,30000,376000,72,3,24,491,8.9,0,Yes,No
CUST-02734,2024-05-13,May,5,Monday,Q2,33,Female,Lagos,Doctor,Premium,Insurance Plan,Web Portal,1101000,16062000,15,3,6,439,8.1,1700,Yes,No
CUST-02735,2024-06-25,June,6,Tuesday,Q2,18,Male,Port Harcourt,Trader,Student,Insurance Plan,Mobile App,84000,1242000,5,2,6,529,7.1,100,No,No
CUST-02736,2024-10-03,October,10,Thursday,Q4,38,Female,Ibadan,Entrepreneur,SME,Fixed Deposit,USSD,581000,5235000,26,2,5,596,9.7,1200,No,No
CUST-02737,2024-12-08,December,12,Sunday,Q4,66,Male,Lagos,Accountant,Premium,Credit Card,Branch,551000,1188000,84,4,21,503,8.1,1700,No,No
CUST-02738,2024-06-07,June,6,Friday,Q2,18,Female,Lagos,Lawyer,Student,Mortgage,USSD,12000,145000,111,1,40,313,6.7,0,No,No
CUST-02739,2024-10-15,October,10,Tuesday,Q4,55,Male,Lagos,Doctor,Premium,Mortgage,Web Portal,281000,3808000,85,2,36,644,7.0,400,No,No
CUST-02740,2024-07-22,July,7,Monday,Q3,24,Male,Lagos,Student,Student,Savings Account,Web Portal,31000,332000,106,3,18,324,6.8,0,No,No
CUST-02741,2024-06-29,June,6,Saturday,Q2,28,Male,Kano,Entrepreneur,SME,Credit Card,Mobile App,1613000,4983000,58,3,29,762,6.6,1600,No,No
CUST-02742,2024-11-15,November,11,Friday,Q4,33,Male,Lagos,Trader,SME,Savings Account,Mobile App,219000,1076000,11,1,45,583,6.8,200,No,No
CUST-02743,2024-06-22,June,6,Saturday,Q2,18,Male,Kano,Entrepreneur,Student,Investment Fund,Web Portal,17000,121000,64,4,43,466,4.3,0,Yes,No
CUST-02744,2024-04-16,April,4,Tuesday,Q2,33,Female,Ibadan,Student,Student,Fixed Deposit,Branch,8000,44000,118,3,4,435,6.1,0,No,No
CUST-02745,2024-11-15,November,11,Friday,Q4,36,Male,Enugu,Farmer,Retail,Mobile Loan,Branch,134000,954000,37,3,44,483,9.3,400,No,No
CUST-02746,2024-01-06,January,1,Saturday,Q1,29,Male,Port Harcourt,Teacher,Retail,Mortgage,USSD,306000,456000,64,1,24,445,8.3,600,No,No
CUST-02747,2024-11-08,November,11,Friday,Q4,46,Female,Ibadan,Teacher,Retail,Mobile Loan,Branch,49000,210000,94,4,33,504,9.1,100,No,No
CUST-02748,2024-01-23,January,1,Tuesday,Q1,18,Female,Port Harcourt,Accountant,Student,Investment Fund,Mobile App,6000,11000,81,4,13,604,5.1,0,No,No
CUST-02749,2024-08-04,August,8,Sunday,Q3,20,Female,Ibadan,Civil Servant,Student,Investment Fund,Mobile App,64000,871000,117,3,42,349,4.9,100,Yes,No
CUST-02750,2024-03-19,March,3,Tuesday,Q1,53,Female,Ibadan,Lawyer,Corporate,Current Account,Web Portal,11755000,147031000,5,4,29,752,6.0,17600,Yes,No
CUST-02751,2024-06-02,June,6,Sunday,Q2,18,Male,Abuja,Teacher,Student,Current Account,USSD,31000,323000,66,4,40,454,8.0,100,No,No
CUST-02752,2024-06-08,June,6,Saturday,Q2,48,Female,Lagos,Trader,SME,Investment Fund,Web Portal,123000,1816000,67,1,37,690,6.8,200,No,No
CUST-02753,2024-09-16,September,9,Monday,Q3,58,Male,Port Harcourt,Student,Student,Savings Account,Branch,14000,32000,79,3,14,569,7.7,0,No,No
CUST-02754,2024-04-21,April,4,Sunday,Q2,32,Female,Lagos,Teacher,Retail,Savings Account,USSD,66000,499000,92,1,37,762,5.2,100,Yes,No
CUST-02755,2024-09-18,September,9,Wednesday,Q3,18,Male,Kano,Entrepreneur,Student,Mortgage,Mobile App,21000,281000,11,4,29,620,9.0,0,Yes,No
CUST-02756,2024-08-20,August,8,Tuesday,Q3,39,Male,Ibadan,Trader,SME,Investment Fund,Branch,293000,4070000,59,2,15,692,7.2,900,No,No
CUST-02757,2024-02-12,February,2,Monday,Q1,41,Male,Lagos,Lawyer,Premium,Insurance Plan,Branch,1322000,18366000,98,4,17,622,8.3,4000,No,No
CUST-02758,2024-12-08,December,12,Sunday,Q4,72,Male,Kano,Doctor,Corporate,Current Account,Agent Banking,5957000,57897000,87,3,20,818,3.5,14900,No,No
CUST-02759,2024-10-06,October,10,Sunday,Q4,47,Male,Ibadan,Trader,SME,Current Account,Mobile App,319000,265000,94,1,8,682,6.2,300,No,No
CUST-02760,2024-08-20,August,8,Tuesday,Q3,29,Female,Ibadan,Lawyer,Retail,Current Account,USSD,118000,1393000,93,4,28,776,7.1,200,Yes,No
CUST-02761,2024-05-09,May,5,Thursday,Q2,43,Female,Enugu,Teacher,Retail,Credit Card,Mobile App,369000,2144000,84,1,15,607,7.0,400,No,No
CUST-02762,2024-10-04,October,10,Friday,Q4,24,Male,Port Harcourt,Student,Student,Current Account,USSD,21000,170000,62,2,34,334,7.0,0,No,No
CUST-02763,2024-05-18,May,5,Saturday,Q2,41,Male,Ibadan,Teacher,Retail,Fixed Deposit,Agent Banking,130000,1203000,52,2,35,550,8.2,300,No,No
CUST-02764,2024-04-07,April,4,Sunday,Q2,27,Male,Ibadan,Trader,SME,Fixed Deposit,Mobile App,229000,2658000,41,1,21,681,4.9,200,No,No
CUST-02765,2024-11-16,November,11,Saturday,Q4,29,Male,Port Harcourt,Farmer,Retail,Savings Account,USSD,134000,495000,33,1,32,698,6.9,300,No,No
CUST-02766,2024-02-17,February,2,Saturday,Q1,54,Male,Lagos,Doctor,Premium,Fixed Deposit,Mobile App,962000,2874000,2,3,2,675,5.4,1000,No,No
CUST-02767,2024-11-07,November,11,Thursday,Q4,37,Female,Port Harcourt,Accountant,Corporate,Credit Card,USSD,8675000,65345000,13,1,38,795,5.9,17400,No,No
CUST-02768,2024-10-26,October,10,Saturday,Q4,25,Male,Kano,Doctor,Retail,Credit Card,Web Portal,212000,2211000,6,1,38,734,8.2,300,No,No
CUST-02769,2024-09-09,September,9,Monday,Q3,29,Female,Kano,Doctor,Retail,Investment Fund,Mobile App,117000,639000,1,3,8,741,5.9,100,No,No
CUST-02770,2024-12-19,December,12,Thursday,Q4,36,Male,Port Harcourt,Engineer,Corporate,Current Account,Branch,1021000,8509000,79,2,32,743,7.9,3100,No,No
CUST-02771,2024-08-16,August,8,Friday,Q3,31,Female,Enugu,Accountant,Premium,Credit Card,Mobile App,184000,1342000,70,5,18,505,7.6,200,No,No
CUST-02772,2024-05-10,May,5,Friday,Q2,58,Female,Port Harcourt,Teacher,Retail,Savings Account,Branch,526000,2214000,52,5,23,714,6.8,1600,No,No
CUST-02773,2024-10-16,October,10,Wednesday,Q4,36,Male,Enugu,Farmer,Retail,Mobile Loan,Mobile App,312000,4115000,12,1,19,735,8.0,300,No,No
CUST-02774,2024-09-02,September,9,Monday,Q3,47,Female,Ibadan,Engineer,Corporate,Mobile Loan,Mobile App,10290000,82532000,62,1,19,640,4.7,10300,Yes,No
CUST-02775,2024-12-13,December,12,Friday,Q4,66,Male,Ibadan,Accountant,Corporate,Investment Fund,Agent Banking,14017000,100390000,99,1,44,653,10.0,35000,No,Yes
CUST-02776,2024-08-07,August,8,Wednesday,Q3,21,Female,Ibadan,Trader,Student,Savings Account,Web Portal,5000,22000,24,4,31,591,8.8,0,No,No
CUST-02777,2024-08-03,August,8,Saturday,Q3,20,Male,Abuja,Doctor,Student,Savings Account,Mobile App,10000,19000,99,1,29,331,6.4,0,Yes,No
CUST-02778,2024-03-21,March,3,Thursday,Q1,37,Male,Abuja,Doctor,Premium,Current Account,Branch,329000,783000,113,2,28,697,6.0,1000,No,No
CUST-02779,2024-03-30,March,3,Saturday,Q1,32,Male,Kano,Doctor,Corporate,Mortgage,Branch,801000,8134000,48,2,42,754,10.0,2400,Yes,No
CUST-02780,2024-11-30,November,11,Saturday,Q4,27,Female,Port Harcourt,Teacher,Retail,Fixed Deposit,Mobile App,102000,1479000,25,4,17,645,7.3,100,No,No
CUST-02781,2024-05-28,May,5,Tuesday,Q2,35,Male,Ibadan,Civil Servant,Retail,Savings Account,Web Portal,88000,151000,36,1,21,606,4.7,100,Yes,No
CUST-02782,2024-01-07,January,1,Sunday,Q1,41,Female,Port Harcourt,Entrepreneur,SME,Investment Fund,Mobile App,379000,2975000,1,1,37,645,5.6,400,No,No
CUST-02783,2024-04-08,April,4,Monday,Q2,38,Male,Lagos,Entrepreneur,SME,Mortgage,USSD,66000,950000,48,1,8,453,6.1,100,No,No
CUST-02784,2024-07-16,July,7,Tuesday,Q3,41,Female,Port Harcourt,Entrepreneur,SME,Mobile Loan,Branch,79000,1037000,28,5,2,614,7.2,200,Yes,No
CUST-02785,2024-09-26,September,9,Thursday,Q3,39,Female,Enugu,Farmer,Retail,Mortgage,USSD,68000,798000,116,3,3,472,4.7,100,Yes,No
CUST-02786,2024-10-15,October,10,Tuesday,Q4,33,Male,Kano,Student,Student,Investment Fund,Web Portal,26000,149000,26,3,3,323,5.6,0,No,No
CUST-02787,2024-12-02,December,12,Monday,Q4,35,Female,Kano,Engineer,Premium,Mobile Loan,Mobile App,318000,1985000,15,3,15,673,7.1,300,Yes,No
CUST-02788,2024-08-04,August,8,Sunday,Q3,42,Male,Abuja,Civil Servant,Retail,Mobile Loan,Agent Banking,77000,375000,15,1,21,771,10.0,200,No,No
CUST-02789,2024-08-04,August,8,Sunday,Q3,37,Male,Kano,Teacher,Retail,Fixed Deposit,Agent Banking,133000,645000,101,3,24,476,6.9,300,No,No
CUST-02790,2024-11-18,November,11,Monday,Q4,41,Male,Abuja,Accountant,Premium,Investment Fund,Web Portal,6952000,57550000,58,3,17,635,8.9,10400,No,No
CUST-02791,2024-11-09,November,11,Saturday,Q4,43,Female,Abuja,Civil Servant,Retail,Savings Account,Mobile App,94000,907000,76,1,4,495,8.8,100,No,No
CUST-02792,2024-11-24,November,11,Sunday,Q4,32,Female,Lagos,Trader,SME,Insurance Plan,Mobile App,943000,2731000,120,2,30,563,6.1,900,No,No
CUST-02793,2024-06-04,June,6,Tuesday,Q2,41,Female,Ibadan,Teacher,Retail,Credit Card,Branch,149000,341000,69,3,18,741,6.0,400,No,No
CUST-02794,2024-12-29,December,12,Sunday,Q4,18,Male,Port Harcourt,Trader,Student,Current Account,Web Portal,6000,10000,105,4,42,454,4.4,0,No,No
CUST-02795,2024-11-13,November,11,Wednesday,Q4,54,Male,Lagos,Student,Student,Mobile Loan,Branch,24000,309000,47,1,17,358,6.5,100,No,No
CUST-02796,2024-08-11,August,8,Sunday,Q3,37,Male,Enugu,Entrepreneur,SME,Savings Account,Mobile App,808000,6613000,53,2,22,680,7.7,800,No,No
CUST-02797,2024-05-02,May,5,Thursday,Q2,65,Male,Abuja,Engineer,Corporate,Credit Card,Mobile App,2774000,37870000,9,4,45,827,7.6,2800,No,No
CUST-02798,2024-06-23,June,6,Sunday,Q2,44,Male,Ibadan,Accountant,Premium,Mobile Loan,Mobile App,847000,7397000,33,2,19,550,7.8,800,No,No
CUST-02799,2024-11-14,November,11,Thursday,Q4,49,Male,Abuja,Accountant,Premium,Mobile Loan,Branch,1685000,23116000,97,4,22,639,5.9,5100,No,No
CUST-02800,2024-08-02,August,8,Friday,Q3,21,Male,Lagos,Engineer,Student,Savings Account,Mobile App,19000,32000,21,2,8,614,7.2,0,No,No
CUST-02801,2024-08-31,August,8,Saturday,Q3,34,Male,Ibadan,Teacher,Retail,Mobile Loan,Web Portal,413000,2363000,118,1,38,468,7.6,600,No,No
CUST-02802,2024-06-08,June,6,Saturday,Q2,19,Male,Enugu,Lawyer,Student,Investment Fund,Web Portal,10000,119000,107,2,37,496,10.0,0,No,No
CUST-02803,2024-11-11,November,11,Monday,Q4,28,Female,Ibadan,Engineer,Retail,Mobile Loan,Mobile App,80000,797000,74,1,13,777,8.5,100,Yes,No
CUST-02804,2024-03-09,March,3,Saturday,Q1,38,Male,Kano,Lawyer,Premium,Mobile Loan,Agent Banking,294000,2135000,49,3,4,561,5.4,700,No,No
CUST-02805,2024-03-30,March,3,Saturday,Q1,30,Male,Abuja,Entrepreneur,SME,Insurance Plan,USSD,293000,2173000,23,1,8,504,8.1,600,No,No
CUST-02806,2024-05-26,May,5,Sunday,Q2,37,Female,Lagos,Teacher,Retail,Savings Account,Web Portal,85000,384000,79,2,36,634,5.0,100,No,No
CUST-02807,2024-05-16,May,5,Thursday,Q2,43,Male,Lagos,Accountant,Corporate,Fixed Deposit,Agent Banking,1221000,6858000,117,4,38,764,3.9,3100,No,No
CUST-02808,2024-10-07,October,10,Monday,Q4,49,Male,Enugu,Accountant,Premium,Fixed Deposit,Mobile App,4830000,46721000,105,2,14,584,9.1,4800,No,No
CUST-02809,2024-05-24,May,5,Friday,Q2,34,Male,Enugu,Trader,SME,Mobile Loan,USSD,409000,2993000,58,2,4,669,7.1,800,No,No
CUST-02810,2024-07-10,July,7,Wednesday,Q3,43,Female,Abuja,Accountant,Corporate,Credit Card,Mobile App,1329000,15822000,91,2,6,808,6.9,1300,No,No
CUST-02811,2024-01-11,January,1,Thursday,Q1,42,Male,Lagos,Teacher,Retail,Mobile Loan,Web Portal,95000,1340000,37,2,23,737,6.5,100,No,No
CUST-02812,2024-09-16,September,9,Monday,Q3,20,Male,Lagos,Teacher,Student,Mortgage,Mobile App,14000,167000,100,3,24,503,9.2,0,No,No
CUST-02813,2024-08-11,August,8,Sunday,Q3,25,Female,Ibadan,Lawyer,Retail,Savings Account,USSD,167000,1333000,98,1,27,423,7.7,300,No,No
CUST-02814,2024-01-19,January,1,Friday,Q1,46,Female,Ibadan,Student,Student,Investment Fund,Web Portal,26000,194000,84,2,7,448,8.1,0,No,No
CUST-02815,2024-08-17,August,8,Saturday,Q3,18,Male,Abuja,Doctor,Student,Insurance Plan,Mobile App,12000,29000,80,4,18,548,10.0,0,No,No
CUST-02816,2024-12-10,December,12,Tuesday,Q4,54,Female,Lagos,Engineer,Corporate,Savings Account,Branch,682000,9011000,100,5,22,636,8.2,2000,No,No
CUST-02817,2024-06-12,June,6,Wednesday,Q2,33,Female,Kano,Civil Servant,Retail,Credit Card,Mobile App,59000,391000,53,2,28,574,5.9,100,No,No
CUST-02818,2024-04-13,April,4,Saturday,Q2,34,Female,Kano,Student,Student,Credit Card,Mobile App,27000,214000,61,2,32,388,7.8,0,No,No
CUST-02819,2024-09-23,September,9,Monday,Q3,47,Male,Abuja,Trader,SME,Mobile Loan,Web Portal,312000,1650000,3,2,40,652,3.8,500,Yes,No
CUST-02820,2024-07-29,July,7,Monday,Q3,42,Male,Lagos,Trader,SME,Insurance Plan,USSD,155000,2192000,90,1,20,475,7.0,300,No,No
CUST-02821,2024-12-22,December,12,Sunday,Q4,67,Female,Ibadan,Doctor,Premium,Current Account,Web Portal,1167000,1778000,22,3,17,646,6.3,1800,No,No
CUST-02822,2024-01-16,January,1,Tuesday,Q1,38,Female,Enugu,Student,Student,Investment Fund,Agent Banking,20000,193000,118,1,27,414,9.3,0,Yes,No
CUST-02823,2024-05-18,May,5,Saturday,Q2,21,Female,Kano,Teacher,Student,Mortgage,USSD,17000,147000,111,2,28,412,10.0,0,No,No
CUST-02824,2024-03-14,March,3,Thursday,Q1,35,Female,Enugu,Civil Servant,Retail,Investment Fund,Mobile App,43000,41000,117,1,39,467,9.0,0,No,No
CUST-02825,2024-06-10,June,6,Monday,Q2,18,Male,Kano,Accountant,Student,Credit Card,Web Portal,35000,212000,30,2,16,601,4.3,100,No,No
CUST-02826,2024-01-06,January,1,Saturday,Q1,31,Male,Port Harcourt,Teacher,Retail,Savings Account,Mobile App,59000,277000,51,4,11,670,10.0,100,No,No
CUST-02827,2024-09-03,September,9,Tuesday,Q3,41,Male,Enugu,Engineer,Premium,Mobile Loan,Web Portal,2679000,18509000,53,2,3,777,6.1,4000,Yes,No
CUST-02828,2024-11-14,November,11,Thursday,Q4,58,Female,Enugu,Trader,SME,Insurance Plan,Branch,499000,5244000,18,1,35,732,9.1,1500,Yes,No
CUST-02829,2024-02-25,February,2,Sunday,Q1,53,Male,Lagos,Engineer,Corporate,Insurance Plan,Branch,2093000,18079000,110,3,40,721,7.7,6300,No,No
CUST-02830,2024-03-10,March,3,Sunday,Q1,40,Male,Abuja,Teacher,Retail,Savings Account,Mobile App,60000,439000,40,2,11,578,6.2,100,Yes,No
CUST-02831,2024-02-18,February,2,Sunday,Q1,27,Male,Ibadan,Engineer,Retail,Investment Fund,Mobile App,130000,780000,87,3,34,734,4.3,100,No,No
CUST-02832,2024-11-06,November,11,Wednesday,Q4,18,Male,Lagos,Entrepreneur,Student,Investment Fund,Mobile App,5000,59000,31,2,35,442,10.0,0,Yes,No
CUST-02833,2024-03-18,March,3,Monday,Q1,37,Male,Enugu,Teacher,Retail,Mortgage,Mobile App,589000,4332000,10,1,26,591,8.5,600,Yes,No
CUST-02834,2024-12-06,December,12,Friday,Q4,38,Male,Enugu,Student,Student,Insurance Plan,Branch,26000,147000,76,1,45,571,3.6,100,No,No
CUST-02835,2024-03-11,March,3,Monday,Q1,23,Female,Abuja,Lawyer,Student,Investment Fund,Mobile App,15000,161000,7,1,16,476,9.2,0,Yes,No
CUST-02836,2024-10-05,October,10,Saturday,Q4,18,Male,Kano,Lawyer,Student,Credit Card,Mobile App,8000,115000,1,5,44,353,9.3,0,No,No
CUST-02837,2024-06-29,June,6,Saturday,Q2,21,Female,Ibadan,Entrepreneur,Student,Credit Card,USSD,7000,7000,46,1,10,373,5.6,0,No,No
CUST-02838,2024-11-14,November,11,Thursday,Q4,50,Male,Lagos,Civil Servant,Retail,Mobile Loan,Mobile App,246000,3351000,100,1,3,629,10.0,200,No,No
CUST-02839,2024-01-22,January,1,Monday,Q1,41,Male,Enugu,Trader,SME,Investment Fund,Mobile App,1616000,17664000,72,2,27,508,7.1,1600,No,No
CUST-02840,2024-09-18,September,9,Wednesday,Q3,26,Female,Kano,Farmer,Retail,Mortgage,Mobile App,363000,2388000,46,5,2,526,8.9,400,Yes,No
CUST-02841,2024-07-31,July,7,Wednesday,Q3,19,Male,Lagos,Trader,Student,Current Account,Web Portal,11000,108000,31,2,45,358,7.1,0,Yes,No
CUST-02842,2024-06-11,June,6,Tuesday,Q2,39,Male,Kano,Trader,SME,Current Account,USSD,682000,5169000,118,3,45,535,7.9,1400,No,No
CUST-02843,2024-12-07,December,12,Saturday,Q4,26,Male,Ibadan,Farmer,Retail,Mortgage,Mobile App,367000,975000,92,3,31,569,7.2,400,No,No
CUST-02844,2024-03-25,March,3,Monday,Q1,26,Female,Enugu,Farmer,Retail,Savings Account,Mobile App,191000,1147000,72,2,2,527,8.5,200,No,No
CUST-02845,2024-12-29,December,12,Sunday,Q4,45,Female,Ibadan,Farmer,Retail,Insurance Plan,USSD,179000,360000,65,3,18,564,5.2,400,No,No
CUST-02846,2024-03-07,March,3,Thursday,Q1,43,Male,Ibadan,Civil Servant,Retail,Insurance Plan,Branch,34000,85000,87,2,44,567,6.5,100,No,No
CUST-02847,2024-04-07,April,4,Sunday,Q2,38,Male,Enugu,Lawyer,Corporate,Fixed Deposit,USSD,3110000,45523000,69,1,42,670,6.4,6200,No,No
CUST-02848,2024-10-21,October,10,Monday,Q4,18,Male,Lagos,Trader,Student,Savings Account,Web Portal,11000,64000,55,5,44,429,8.6,0,No,No
CUST-02849,2024-04-02,April,4,Tuesday,Q2,30,Female,Lagos,Trader,SME,Current Account,Agent Banking,81000,886000,15,3,14,791,6.3,200,No,No
CUST-02850,2024-07-22,July,7,Monday,Q3,42,Male,Abuja,Engineer,Premium,Insurance Plan,Branch,289000,1239000,64,3,29,591,6.8,900,No,No
CUST-02851,2024-08-03,August,8,Saturday,Q3,25,Male,Lagos,Student,Student,Savings Account,Mobile App,50000,706000,55,1,40,596,7.0,0,No,No
CUST-02852,2024-09-22,September,9,Sunday,Q3,47,Male,Enugu,Teacher,Retail,Investment Fund,Mobile App,221000,3087000,39,2,2,521,6.9,200,No,No
CUST-02853,2024-12-16,December,12,Monday,Q4,34,Female,Ibadan,Lawyer,Premium,Savings Account,Branch,4311000,20352000,110,1,32,443,8.5,12900,Yes,No
CUST-02854,2024-02-09,February,2,Friday,Q1,29,Male,Port Harcourt,Farmer,Retail,Mortgage,Mobile App,213000,3168000,2,3,33,629,4.0,200,Yes,No
CUST-02855,2024-08-16,August,8,Friday,Q3,37,Male,Port Harcourt,Farmer,Retail,Credit Card,Web Portal,245000,2329000,105,3,36,660,7.3,400,No,No
CUST-02856,2024-06-30,June,6,Sunday,Q2,26,Female,Ibadan,Doctor,Retail,Savings Account,Mobile App,139000,626000,104,1,19,514,5.2,100,No,No
CUST-02857,2024-11-27,November,11,Wednesday,Q4,27,Male,Lagos,Engineer,Retail,Mobile Loan,Mobile App,93000,1344000,43,3,23,716,7.8,100,No,No
CUST-02858,2024-09-25,September,9,Wednesday,Q3,38,Female,Lagos,Accountant,Corporate,Credit Card,USSD,1389000,15830000,28,4,42,712,5.0,2800,Yes,No
CUST-02859,2024-03-30,March,3,Saturday,Q1,54,Female,Port Harcourt,Farmer,Retail,Savings Account,Mobile App,22000,41000,100,5,13,456,10.0,0,No,No
CUST-02860,2024-01-31,January,1,Wednesday,Q1,32,Female,Ibadan,Farmer,Retail,Mortgage,Branch,38000,97000,106,2,38,485,9.0,100,No,No
CUST-02861,2024-08-14,August,8,Wednesday,Q3,21,Female,Lagos,Civil Servant,Student,Fixed Deposit,Mobile App,18000,168000,87,5,1,440,8.3,0,No,No
CUST-02862,2024-05-17,May,5,Friday,Q2,52,Male,Port Harcourt,Student,Student,Mobile Loan,Agent Banking,7000,83000,16,1,34,555,9.7,0,No,No
CUST-02863,2024-07-12,July,7,Friday,Q3,34,Male,Lagos,Trader,SME,Savings Account,Mobile App,348000,4097000,40,1,30,481,8.2,300,No,No
CUST-02864,2024-03-07,March,3,Thursday,Q1,26,Female,Ibadan,Farmer,Retail,Investment Fund,Web Portal,67000,722000,88,3,9,730,7.7,100,No,No
CUST-02865,2024-05-31,May,5,Friday,Q2,35,Male,Lagos,Trader,SME,Investment Fund,Branch,100000,648000,78,2,14,604,4.8,300,Yes,No
CUST-02866,2024-02-05,February,2,Monday,Q1,28,Female,Ibadan,Doctor,Retail,Investment Fund,Mobile App,171000,1351000,26,2,12,686,10.0,200,No,No
CUST-02867,2024-11-27,November,11,Wednesday,Q4,40,Female,Abuja,Student,Student,Insurance Plan,Branch,5000,21000,91,1,45,582,9.4,0,No,No
CUST-02868,2024-08-31,August,8,Saturday,Q3,69,Male,Port Harcourt,Accountant,Corporate,Mortgage,Web Portal,8844000,17285000,103,3,37,679,7.8,13300,Yes,No
CUST-02869,2024-10-13,October,10,Sunday,Q4,38,Female,Kano,Student,Student,Savings Account,USSD,36000,128000,63,2,12,335,8.4,100,No,No
CUST-02870,2024-05-03,May,5,Friday,Q2,39,Male,Port Harcourt,Doctor,Premium,Mortgage,Branch,474000,2846000,16,1,6,638,5.3,1400,No,No
CUST-02871,2024-02-24,February,2,Saturday,Q1,44,Male,Enugu,Doctor,Premium,Mortgage,Branch,1503000,18364000,93,2,10,663,7.9,4500,No,No
CUST-02872,2024-07-03,July,7,Wednesday,Q3,56,Male,Enugu,Trader,SME,Savings Account,Web Portal,142000,457000,58,1,11,783,10.0,200,No,No
CUST-02873,2024-02-14,February,2,Wednesday,Q1,47,Male,Abuja,Student,Student,Savings Account,Mobile App,19000,209000,16,3,26,359,5.4,0,No,No
CUST-02874,2024-09-18,September,9,Wednesday,Q3,31,Female,Lagos,Civil Servant,Retail,Mortgage,Web Portal,42000,210000,54,1,41,774,6.5,100,No,No
CUST-02875,2024-04-03,April,4,Wednesday,Q2,45,Female,Kano,Entrepreneur,SME,Savings Account,Branch,598000,7981000,58,4,4,770,6.8,1800,Yes,No
CUST-02876,2024-06-06,June,6,Thursday,Q2,55,Male,Lagos,Engineer,Corporate,Credit Card,Mobile App,1361000,14344000,73,2,35,776,6.2,1400,No,No
CUST-02877,2024-09-17,September,9,Tuesday,Q3,61,Female,Abuja,Entrepreneur,SME,Mobile Loan,USSD,220000,1690000,107,5,38,728,5.9,400,Yes,No
CUST-02878,2024-06-11,June,6,Tuesday,Q2,37,Male,Abuja,Entrepreneur,SME,Mortgage,Web Portal,273000,921000,110,3,37,641,4.3,400,No,No
CUST-02879,2024-09-17,September,9,Tuesday,Q3,35,Female,Abuja,Student,Student,Insurance Plan,Web Portal,35000,209000,109,1,12,398,5.3,100,Yes,No
CUST-02880,2024-01-08,January,1,Monday,Q1,18,Male,Abuja,Farmer,Student,Fixed Deposit,Web Portal,82000,936000,19,1,38,488,9.2,100,Yes,No
CUST-02881,2024-06-10,June,6,Monday,Q2,53,Male,Kano,Accountant,Premium,Mortgage,Web Portal,1633000,15995000,10,1,40,704,6.4,2400,Yes,No
CUST-02882,2024-05-20,May,5,Monday,Q2,34,Male,Ibadan,Engineer,Premium,Mobile Loan,Agent Banking,122000,912000,103,4,21,458,8.3,300,No,No
CUST-02883,2024-12-01,December,12,Sunday,Q4,18,Female,Ibadan,Trader,Student,Fixed Deposit,Mobile App,24000,55000,28,4,24,406,4.6,0,Yes,No
